  7.3239400e-001  9.7777800e-001  5.6982600e-001
  7.8873200e-001  6.0170900e-001  6.5667500e-001
  1.0704230e+000  1.1282050e+000  9.8778800e-001
  1.2394370e+000  1.2786320e+000  1.2453870e+000
  1.1830990e+000  1.2786320e+000  1.1881360e+000
  1.7183100e+000  1.8803420e+000  2.1628760e+000
  7.0422500e-001  5.2649600e-001  5.1280000e-001
  8.4507000e-001  6.7692300e-001  7.4917800e-001
  4.5070400e-001  4.5128200e-001  2.1782000e-001
  1.3802820e+000  1.4290600e+000  1.3827680e+000
  1.2676060e+000  1.1282050e+000  1.5028210e+000
  1.0422540e+000  6.7692300e-001  1.3117940e+000
  5.3521100e-001  6.7692300e-001  2.7044100e-001
  1.6901410e+000  1.9555560e+000  2.2929660e+000
  8.7323900e-001  6.0170900e-001  9.2670700e-001
  1.0985920e+000  9.7777800e-001  1.2644980e+000
  9.0140800e-001  7.5213700e-001  9.1687500e-001
  7.0422500e-001  6.0170900e-001  6.1747000e-001
  1.3802820e+000  1.8803420e+000  1.7622020e+000
  4.7887300e-001  3.0085500e-001  2.8588600e-001
  5.3521100e-001  3.7606800e-001  2.9522600e-001
  1.3239440e+000  1.0529910e+000  1.6252300e+000
  1.2112680e+000  1.2034190e+000  1.3859430e+000
  1.0704230e+000  1.0529910e+000  1.0326060e+000
  7.0422500e-001  5.2649600e-001  6.6402900e-001
  1.7464790e+000  2.3316240e+000  2.0609710e+000
  4.6938800e-001  3.6106800e-001  2.5423200e-001
  4.6938800e-001  3.6106800e-001  1.8787000e-001
  1.0170070e+000  7.9434900e-001  7.7433900e-001
  9.3877600e-001  1.0832030e+000  9.6490000e-001
  7.5623600e-001  5.0549500e-001  6.2049500e-001
  6.7800500e-001  7.9434900e-001  4.0955200e-001
  1.0430840e+000  1.1554160e+000  9.2575400e-001
  1.1995460e+000  1.3720570e+000  1.1874870e+000
  1.0170070e+000  1.2998430e+000  9.7852000e-001
  4.1723400e-001  2.1664100e-001  2.7359000e-001
  8.6054400e-001  5.7770800e-001  7.8286300e-001
  4.9546500e-001  2.8885400e-001  2.9668700e-001
  5.9977300e-001  4.3328100e-001  6.0323200e-001
  1.0430840e+000  1.0109890e+000  1.1501270e+000
  1.1473920e+000  1.0109890e+000  1.0657880e+000
  1.9557820e+000  2.3108320e+000  1.9377050e+000
  4.4331100e-001  2.1664100e-001  2.6944700e-001
  9.6485300e-001  1.0832030e+000  1.0870030e+000
  6.2585000e-001  6.4992200e-001  6.0328000e-001
  1.3038550e+000  8.6656200e-001  1.6024200e+000
  1.0170070e+000  8.6656200e-001  1.1326730e+000
  6.2585000e-001  5.0549500e-001  5.2065500e-001
  6.5192700e-001  5.7770800e-001  5.3053700e-001
  4.6938800e-001  6.4992200e-001  3.7902600e-001
  1.4863950e+000  1.2276300e+000  1.5399630e+000
  4.4331100e-001  2.8885400e-001  2.3225400e-001
  1.0170070e+000  8.6656200e-001  1.1416980e+000
  8.3446700e-001  5.0549500e-001  8.8091800e-001
  1.4081630e+000  1.4442700e+000  1.3308770e+000
  1.3820860e+000  1.0109890e+000  1.6482090e+000
  1.1734690e+000  1.1554160e+000  1.1937250e+000
  7.0408200e-001  5.0549500e-001  8.9858600e-001
  1.3299320e+000  1.5886970e+000  1.2028450e+000
  1.4863950e+000  1.9497650e+000  1.6643530e+000
  1.5907030e+000  2.1664050e+000  1.7526210e+000
  5.2154200e-001  6.4992200e-001  2.6185100e-001
  3.9115600e-001  2.1664100e-001  1.7927400e-001
  1.2517010e+000  1.3720570e+000  1.3460450e+000
  6.2585000e-001  8.6656200e-001  6.2571000e-001
  1.3560090e+000  1.4442700e+000  1.3409490e+000
  8.3446700e-001  6.4992200e-001  7.8010100e-001
  7.8231300e-001  6.4992200e-001  8.4522500e-001
  1.2777780e+000  8.6656200e-001  1.8215060e+000
  1.8253970e+000  2.0219780e+000  2.1270510e+000
  2.0079370e+000  2.7441130e+000  2.2498450e+000
  2.0600910e+000  2.8163270e+000  2.3982130e+000
  1.0697670e+000  1.3164980e+000  9.3652700e-001
  4.6630900e-001  4.6464600e-001  1.9769400e-001
  6.8574800e-001  4.6464600e-001  5.7759300e-001
  5.4859900e-001  6.9697000e-001  3.8225600e-001
  1.3989270e+000  1.1616160e+000  1.2165240e+000
  1.0697670e+000  1.1616160e+000  1.0518640e+000
  1.1520570e+000  1.2390570e+000  1.2256160e+000
  5.7602900e-001  5.4208800e-001  4.0148500e-001
  1.0971970e+000  1.1616160e+000  1.0136190e+000
  7.4060800e-001  7.7441100e-001  5.0337200e-001
  1.6457960e+000  6.9697000e-001  1.9916160e+000
  7.9546800e-001  5.4208800e-001  6.5429600e-001
  4.9373900e-001  2.3232300e-001  2.7198700e-001
  9.8747800e-001  9.2929300e-001  1.0616300e+000
  4.3887900e-001  4.6464600e-001  2.3576200e-001
  8.2289800e-001  3.0976400e-001  8.7107700e-001
  7.9546800e-001  5.4208800e-001  7.3321400e-001
  5.4859900e-001  6.9697000e-001  3.4645700e-001
  1.4263570e+000  1.9360270e+000  1.6756420e+000
  9.6004800e-001  7.7441100e-001  1.0616300e+000
  1.3989270e+000  1.4713800e+000  1.2601740e+000
  1.0149080e+000  8.5185200e-001  1.0318910e+000
  5.4859900e-001  6.9697000e-001  2.5426400e-001
  5.2116900e-001  2.3232300e-001  2.9066600e-001
  1.0697670e+000  1.2390570e+000  9.8723100e-001
  1.3166370e+000  1.3939390e+000  1.3672180e+000
  6.5831800e-001  8.5185200e-001  4.7808200e-001
  1.1520570e+000  1.4713800e+000  1.1105970e+000
  1.7280860e+000  1.9360270e+000  1.9757730e+000
  1.1794870e+000  1.3164980e+000  1.3084330e+000
  1.1794870e+000  1.0841750e+000  1.1339550e+000
  1.3440670e+000  1.2390570e+000  1.7104490e+000
  5.4859900e-001  4.6464600e-001  3.4206200e-001
  8.5032800e-001  8.5185200e-001  8.1709500e-001
  1.1246270e+000  1.0067340e+000  1.1327500e+000
  1.7006560e+000  2.4781140e+000  1.9682410e+000
  6.8574800e-001  6.9697000e-001  5.1809900e-001
  1.7555160e+000  1.9360270e+000  2.1996610e+000
  8.2289800e-001  6.1952900e-001  8.2999700e-001
  9.6004800e-001  7.7441100e-001  8.5775000e-001
  6.8574800e-001  4.6464600e-001  6.5879800e-001
  8.2289800e-001  1.0067340e+000  7.8053300e-001
  1.0423380e+000  1.3939390e+000  1.3061640e+000
  1.3714970e+000  1.1616160e+000  1.5880400e+000
  1.3166370e+000  1.0841750e+000  1.7212960e+000
  1.4812160e+000  2.1683500e+000  1.9609210e+000
  1.3760680e+000  1.2477400e+000  1.3336080e+000
  1.0671550e+000  1.0813740e+000  1.1164950e+000
  1.0952380e+000  1.0813740e+000  1.0233780e+000
  1.0390720e+000  1.3309220e+000  9.7925400e-001
  8.1440800e-001  5.8227800e-001  5.8592300e-001
  1.0390720e+000  1.4141050e+000  9.1769700e-001
  6.1782700e-001  4.1591300e-001  6.0050400e-001
  1.0390720e+000  1.1645570e+000  9.9547500e-001
  1.4603170e+000  1.1645570e+000  1.5368960e+000
  1.3760680e+000  1.5804700e+000  1.3520490e+000
  4.7741100e-001  4.9909600e-001  2.5049000e-001
  1.0109890e+000  1.0813740e+000  1.1041580e+000
  7.5824200e-001  5.8227800e-001  7.3350700e-001
  8.4249100e-001  6.6546100e-001  6.3597500e-001
  8.4249100e-001  6.6546100e-001  9.8662000e-001
  1.8253970e+000  2.1627490e+000  1.9137020e+000
  8.7057400e-001  5.8227800e-001  8.7349800e-001
  1.1514040e+000  1.4972880e+000  1.1591050e+000
  6.4591000e-001  4.9909600e-001  4.9333500e-001
  6.4591000e-001  5.8227800e-001  4.8258800e-001
  4.2124500e-001  3.3273100e-001  2.1300100e-001
  1.7130650e+000  2.2459310e+000  1.9791940e+000
  5.3357800e-001  3.3273100e-001  2.9141000e-001
  6.4591000e-001  5.8227800e-001  6.2855800e-001
  5.6166100e-001  8.3182600e-001  3.4605400e-001
  7.8632500e-001  6.6546100e-001  7.8166700e-001
  1.9096460e+000  2.3291140e+000  1.7886210e+000
  4.7741100e-001  4.9909600e-001  4.0299400e-001
  1.2356530e+000  1.4972880e+000  1.2719750e+000
  1.4884000e+000  1.9963830e+000  1.6886430e+000
  5.6166100e-001  7.4864400e-001  4.2915500e-001
  5.6166100e-001  3.3273100e-001  3.9502200e-001
  1.0952380e+000  1.2477400e+000  9.0975000e-001
  1.0109890e+000  9.1500900e-001  9.9923400e-001
  1.2356530e+000  1.4141050e+000  1.1960890e+000
  9.8290600e-001  9.1500900e-001  1.1197740e+000
  4.4932800e-001  2.4954800e-001  2.3666500e-001
  1.5445670e+000  1.3309220e+000  1.5409320e+000
  9.8290600e-001  9.1500900e-001  1.0279190e+000
  6.7399300e-001  8.3182600e-001  6.1657500e-001
  1.2637360e+000  1.1645570e+000  1.5422190e+000
  7.8632500e-001  9.1500900e-001  6.2853300e-001
  1.8815630e+000  7.4864400e-001  2.6898700e+000
  1.3479850e+000  1.1645570e+000  2.3144510e+000
  4.7741100e-001  2.4954800e-001  3.2337400e-001
  1.3760680e+000  1.6636530e+000  1.5640660e+000
  7.8884500e-001  5.7677900e-001  6.8884200e-001
  1.0225760e+000  1.2359550e+000  7.7284700e-001
  1.0810090e+000  1.0711610e+000  1.0081410e+000
  9.9336000e-001  1.0711610e+000  9.3299300e-001
  7.3041200e-001  8.2397000e-001  4.9154600e-001
  4.6746300e-001  2.4719100e-001  1.7979800e-001
  9.6414300e-001  1.2359550e+000  8.6500900e-001
  1.3731740e+000  1.1535580e+000  1.4374390e+000
  5.2589600e-001  6.5917600e-001  2.1489100e-001
  1.3439580e+000  1.1535580e+000  1.4678850e+000
  6.7197900e-001  8.2397000e-001  5.5418100e-001
  8.7649400e-001  4.1198500e-001  9.2909600e-001
  7.0119500e-001  4.1198500e-001  5.8634600e-001
  7.5962800e-001  6.5917600e-001  5.4125700e-001
  1.0225760e+000  8.2397000e-001  1.1754500e+000
  1.1102260e+000  9.8876400e-001  9.4419900e-001
  1.0517930e+000  9.8876400e-001  9.6806200e-001
  5.2589600e-001  2.4719100e-001  2.6431200e-001
  1.7529880e+000  1.9775280e+000  1.9569140e+000
  1.4316070e+000  1.8951310e+000  1.7663460e+000
  8.4727800e-001  4.9438200e-001  7.4576500e-001
  1.0517930e+000  1.4007490e+000  8.5046400e-001
  1.1686590e+000  1.3183520e+000  1.4631170e+000
  1.2270920e+000  1.4007490e+000  1.4594870e+000
  6.7197900e-001  6.5917600e-001  5.1236000e-001
  1.3731740e+000  1.1535580e+000  1.6510710e+000
  4.0903100e-001  1.6479400e-001  2.1820700e-001
  1.2855250e+000  1.4831460e+000  1.4108400e+000
  5.8432900e-001  4.9438200e-001  3.2617200e-001
  1.1102260e+000  1.0711610e+000  9.0353900e-001
  1.7237720e+000  2.4719100e+000  1.9035720e+000
  1.3731740e+000  1.0711610e+000  1.5816590e+000
  5.8432900e-001  3.2958800e-001  3.9527000e-001
  1.6653390e+000  2.3895130e+000  2.1250460e+000
  8.7649400e-001  6.5917600e-001  8.3807200e-001
  1.5192560e+000  1.8127340e+000  1.8435020e+000
  5.5511300e-001  8.2397000e-001  3.5947500e-001
  6.4276200e-001  5.7677900e-001  6.3678300e-001
  8.1806100e-001  4.9438200e-001  8.4540500e-001
  4.3824700e-001  2.4719100e-001  3.1801600e-001
  1.1686590e+000  1.2359550e+000  1.4932730e+000
  1.6653390e+000  2.3895130e+000  2.0501400e+000
  1.0810090e+000  1.0711610e+000  1.3145160e+000
  9.6414300e-001  3.2958800e-001  1.0086970e+000
  8.4073100e-001  5.4330700e-001  6.5344000e-001
  8.7075700e-001  5.4330700e-001  8.6097200e-001
  1.3812010e+000  1.7204720e+000  1.2095720e+000
  5.4047000e-001  6.3385800e-001  3.3926500e-001
  6.6057400e-001  5.4330700e-001  5.4067000e-001
  1.1109660e+000  1.0866140e+000  1.1287080e+000
  5.1044400e-001  7.2440900e-001  3.0107400e-001
  5.7049600e-001  8.1496100e-001  5.0213400e-001
  1.8616190e+000  2.1732280e+000  2.0503880e+000
  6.6057400e-001  6.3385800e-001  5.6069400e-001
  2.0417750e+000  3.0787400e+000  1.6265190e+000
  4.5039200e-001  1.8110200e-001  2.7720400e-001
  1.3812010e+000  1.1771650e+000  1.5068530e+000
  1.3812010e+000  1.2677170e+000  1.6168120e+000
  9.6083600e-001  9.0551200e-001  1.0188820e+000
  5.7049600e-001  2.7165400e-001  4.5169000e-001
  9.0078300e-001  1.2677170e+000  1.1884340e+000
  5.4047000e-001  8.1496100e-001  2.7680600e-001
  1.5013050e+000  8.1496100e-001  1.9105390e+000
  1.0208880e+000  8.1496100e-001  1.0844170e+000
  1.3812010e+000  1.5393700e+000  1.1571920e+000
  4.5039200e-001  2.7165400e-001  2.6163600e-001
  5.4047000e-001  8.1496100e-001  3.6589200e-001
  1.1409920e+000  1.5393700e+000  9.8079700e-001
  8.1070500e-001  6.3385800e-001  6.5394400e-001
  1.0809400e+000  9.9606300e-001  1.0639950e+000
  1.3211490e+000  1.0866140e+000  1.5232170e+000
  1.5313320e+000  1.1771650e+000  1.8126210e+000
  1.0509140e+000  9.9606300e-001  1.0194650e+000
  8.1070500e-001  6.3385800e-001  6.6834500e-001
  1.0509140e+000  1.4488190e+000  9.8968100e-001
  3.9033900e-001  1.8110200e-001  1.8777300e-001
  1.1710180e+000  1.2677170e+000  1.2293310e+000
  1.0809400e+000  1.2677170e+000  1.0615550e+000
  1.1710180e+000  1.4488190e+000  1.4583980e+000
  7.2062700e-001  9.0551200e-001  5.9456200e-001
  5.4047000e-001  1.8110200e-001  2.3095000e-001
  1.2310700e+000  1.4488190e+000  1.4447660e+000
  1.1409920e+000  1.1771650e+000  1.3458400e+000
  1.2911230e+000  9.0551000e-002  1.6943350e+000
  7.8067900e-001  6.3385800e-001  9.2913200e-001
  8.1070500e-001  6.3385800e-001  1.0504160e+000
  1.8616190e+000  2.0826770e+000  2.2455600e+000
  1.5013050e+000  2.0826770e+000  1.7352580e+000
  6.6057400e-001  5.4330700e-001  5.8180500e-001
  7.2062700e-001  9.0551200e-001  6.0845900e-001
  7.1666700e-001  8.2375500e-001  4.9609100e-001
  8.9583300e-001  5.7662800e-001  8.2134500e-001
  1.0750000e+000  8.2375500e-001  9.3630900e-001
  1.0152780e+000  8.2375500e-001  1.0319060e+000
  7.1666700e-001  5.7662800e-001  5.3514700e-001
  1.0152780e+000  9.8850600e-001  1.2264690e+000
  4.1805600e-001  3.2950200e-001  2.5813800e-001
  1.2243060e+000  1.3180080e+000  1.3610480e+000
  8.0625000e-001  4.9425300e-001  8.8152600e-001
  7.4652800e-001  8.2375500e-001  5.9622000e-001
  1.1347220e+000  1.2356320e+000  1.0547160e+000
  1.1347220e+000  1.2356320e+000  1.2059380e+000
  1.7618060e+000  2.0593870e+000  2.3168240e+000
  1.4333330e+000  1.2356320e+000  1.6701790e+000
  1.0451390e+000  1.4003830e+000  1.0943420e+000
  7.4652800e-001  4.9425300e-001  7.1338900e-001
  1.0750000e+000  1.4827590e+000  9.9089400e-001
  8.6597200e-001  6.5900400e-001  7.3307800e-001
  5.6736100e-001  7.4137900e-001  3.0088400e-001
  1.1048610e+000  1.0708810e+000  1.1947680e+000
  6.8680600e-001  5.7662800e-001  5.1706800e-001
  5.3750000e-001  6.5900400e-001  3.0073500e-001
  1.4034720e+000  1.1532570e+000  1.8132040e+000
  5.0763900e-001  4.1187700e-001  2.6175300e-001
  4.4791700e-001  3.2950200e-001  1.9406800e-001
  1.5229170e+000  1.9770110e+000  1.7155010e+000
  1.0750000e+000  9.8850600e-001  9.7551400e-001
  1.9708330e+000  2.6360150e+000  2.0694840e+000
  5.6736100e-001  7.4137900e-001  3.2988500e-001
  1.8513890e+000  2.3888890e+000  2.1288730e+000
  1.5826390e+000  2.0593870e+000  1.5547200e+000
  1.2840280e+000  1.3180080e+000  1.2486350e+000
  1.0451390e+000  9.8850600e-001  1.0671240e+000
  9.5555600e-001  6.5900400e-001  8.7756400e-001
  1.3736110e+000  1.1532570e+000  1.7518330e+000
  3.8819400e-001  3.2950200e-001  2.6980200e-001
  7.4652800e-001  5.7662800e-001  8.4209900e-001
  6.5694400e-001  4.1187700e-001  6.8701300e-001
  1.0451390e+000  1.2356320e+000  1.1744350e+000
  1.4333330e+000  1.0708810e+000  1.7722160e+000
  5.6736100e-001  2.4712600e-001  4.7915100e-001
  1.3736110e+000  1.4003830e+000  1.3343010e+000
  4.7777800e-001  4.9425300e-001  2.1581200e-001
  6.9579800e-001  8.1350500e-001  4.4701900e-001
  1.4173670e+000  1.0353700e+000  1.6689570e+000
  3.8655500e-001  1.4791000e-001  1.6556500e-001
  4.1232500e-001  4.4373000e-001  2.3343000e-001
  1.1854340e+000  1.4791000e+000  1.2244580e+000
  9.5350100e-001  8.8746000e-001  1.1168380e+000
  1.3915970e+000  1.1093250e+000  1.4243640e+000
  1.0050420e+000  9.6141500e-001  1.0053320e+000
  1.7523810e+000  2.1446950e+000  1.9731110e+000
  1.5462180e+000  2.0707400e+000  1.7730450e+000
  5.1540600e-001  6.6559500e-001  2.4631500e-001
  6.9579800e-001  7.3955000e-001  4.6293900e-001
  1.2112040e+000  1.3311900e+000  1.3794980e+000
  1.0050420e+000  1.1832800e+000  1.0014100e+000
  1.0308120e+000  9.6141500e-001  9.9821500e-001
  8.2465000e-001  5.1768500e-001  6.4637500e-001
  1.3915970e+000  1.9228300e+000  1.6995530e+000
  5.6694700e-001  7.3955000e-001  4.0499400e-001
  6.7002800e-001  5.1768500e-001  5.9985900e-001
  6.9579800e-001  5.9164000e-001  4.3070900e-001
  1.7523810e+000  5.9164000e-001  2.0882550e+000
  1.8812320e+000  2.2186500e+000  2.0953720e+000
  5.1540600e-001  6.6559500e-001  2.3540000e-001
  1.0050420e+000  1.1093250e+000  8.9787200e-001
  1.0823530e+000  1.4791000e+000  1.0190860e+000
  6.9579800e-001  9.6141500e-001  4.7252200e-001
  1.0050420e+000  1.1832800e+000  1.0419980e+000
  1.0823530e+000  1.1093250e+000  1.2951630e+000
  4.3809500e-001  3.6977500e-001  2.4679400e-001
  8.7619000e-001  5.9164000e-001  9.1475000e-001
  8.2465000e-001  3.6977500e-001  7.3528900e-001
  1.4689080e+000  1.3311900e+000  1.6459030e+000
  6.7002800e-001  5.1768500e-001  5.5778000e-001
  1.2369750e+000  1.3311900e+000  1.5044040e+000
  1.0308120e+000  9.6141500e-001  9.6476200e-001
  1.3400560e+000  1.4051450e+000  1.4305400e+000
  8.5042000e-001  6.6559500e-001  7.1722200e-001
  4.6386600e-001  4.4373000e-001  1.6455300e-001
  1.0565830e+000  1.0353700e+000  1.0375430e+000
  5.4117600e-001  3.6977500e-001  2.5834800e-001
  7.9888000e-001  4.4373000e-001  7.9161900e-001
  5.6694700e-001  8.1350500e-001  4.3248400e-001
  1.2627450e+000  1.4051450e+000  1.4065450e+000
  1.3658260e+000  1.1832800e+000  1.8508490e+000
  9.7927200e-001  5.1768500e-001  1.1153120e+000
  1.8554620e+000  2.6623790e+000  2.1776480e+000
  7.9057900e-001  3.3273100e-001  5.3875000e-001
  8.7842100e-001  3.3273100e-001  7.8045400e-001
  7.0273700e-001  8.3182600e-001  4.2417000e-001
  4.3921100e-001  1.6636500e-001  1.5728400e-001
  1.0248250e+000  1.1645570e+000  8.9174700e-001
  1.0833860e+000  1.0813740e+000  1.1632610e+000
  3.8064900e-001  2.4954800e-001  1.1796300e-001
  1.0248250e+000  9.9819200e-001  1.0011250e+000
  1.9325270e+000  2.7450270e+000  2.0737740e+000
  6.7345600e-001  5.8227800e-001  4.9604600e-001
  5.8561400e-001  8.3182600e-001  2.7505600e-001
  1.8446850e+000  2.6618440e+000  2.1251920e+000
  6.7345600e-001  7.4864400e-001  4.4510700e-001
  1.8446850e+000  2.0795660e+000  2.2718800e+000
  7.0273700e-001  5.8227800e-001  6.2304200e-001
  1.2297900e+000  1.4141050e+000  1.2699250e+000
  1.0833860e+000  1.0813740e+000  1.2042410e+000
  1.0541060e+000  1.1645570e+000  9.8519800e-001
  6.7345600e-001  5.8227800e-001  4.6259800e-001
  5.2705300e-001  7.4864400e-001  2.8469500e-001
  4.3921100e-001  3.3273100e-001  2.3835200e-001
  1.4933160e+000  1.0813740e+000  1.9060850e+000
  3.5136900e-001  4.1591300e-001  1.4802900e-001
  7.6129900e-001  4.9909600e-001  7.5840000e-001
  1.4933160e+000  1.9132010e+000  1.6784570e+000
  1.0248250e+000  8.3182600e-001  1.0676390e+000
  4.9777200e-001  3.3273100e-001  4.1073300e-001
  1.4054740e+000  9.9819200e-001  1.9051280e+000
  1.4054740e+000  1.2477400e+000  1.4937560e+000
  1.3469130e+000  1.5804700e+000  1.4334970e+000
  1.0248250e+000  1.3309220e+000  1.0862460e+000
  1.0541060e+000  9.1500900e-001  9.6365500e-001
  1.9032460e+000  2.1627490e+000  2.2532410e+000
  1.0833860e+000  1.1645570e+000  1.2006670e+000
  1.1712290e+000  1.3309220e+000  1.3865480e+000
  3.5136900e-001  1.6636500e-001  1.9194600e-001
  6.7345600e-001  6.6546100e-001  4.7364100e-001
  7.6129900e-001  4.9909600e-001  7.9312500e-001
  1.3176320e+000  1.4972880e+000  1.1773680e+000
  1.4933160e+000  1.9963830e+000  1.7344060e+000
  9.0770200e-001  3.3273100e-001  8.3410600e-001
  1.3761940e+000  1.0813740e+000  1.5828670e+000
  1.0833860e+000  9.9819200e-001  1.3967940e+000
  1.3761940e+000  1.4972880e+000  1.4415090e+000
  3.2208800e-001  1.6636500e-001  1.5176300e-001
  7.3201800e-001  5.8227800e-001  7.0053500e-001
  9.3973700e-001  1.0353980e+000  9.3697400e-001
  1.0202860e+000  1.1150440e+000  9.8063200e-001
  3.7589500e-001  2.3893800e-001  2.5028300e-001
  4.5644400e-001  2.3893800e-001  1.8519400e-001
  5.1014300e-001  7.1681400e-001  1.8945300e-001
  6.7124100e-001  7.9646000e-001  5.3151200e-001
  1.0471360e+000  8.7610600e-001  9.2648000e-001
  5.3699300e-001  7.9646000e-001  4.0366400e-001
  6.9809100e-001  6.3716800e-001  6.4571700e-001
  1.5304300e+000  2.1504420e+000  1.9214880e+000
  8.5918900e-001  3.1858400e-001  1.0285720e+000
  8.3233900e-001  6.3716800e-001  8.1493800e-001
  1.5035800e+000  1.1946900e+000  1.4922450e+000
  4.2959400e-001  2.3893800e-001  1.6540600e-001
  5.3699300e-001  7.9646000e-001  2.6175200e-001
  1.2350840e+000  1.0353980e+000  1.7003780e+000
  6.7124100e-001  5.5752200e-001  5.4457900e-001
  1.5572790e+000  2.2300880e+000  1.4249160e+000
  1.3693320e+000  1.1150440e+000  1.5482600e+000
  1.2619330e+000  1.5132740e+000  1.2264110e+000
  6.4439100e-001  7.9646000e-001  5.8992300e-001
  1.5035800e+000  1.2743360e+000  2.0269740e+000
  1.0471360e+000  7.9646000e-001  9.6880800e-001
  6.7124100e-001  5.5752200e-001  4.6689000e-001
  1.3156320e+000  1.4336280e+000  1.4112730e+000
  1.2082340e+000  1.4336280e+000  1.2253240e+000
  4.0274500e-001  3.9823000e-001  2.3184700e-001
  1.1008350e+000  1.1946900e+000  1.0792190e+000
  8.3233900e-001  4.7787600e-001  7.3536300e-001
  9.6658700e-001  1.2743360e+000  9.4919700e-001
  1.9063250e+000  2.7876110e+000  1.7096510e+000
  1.2082340e+000  1.4336280e+000  1.4092760e+000
  1.0202860e+000  1.2743360e+000  1.0929290e+000
  5.6384200e-001  4.7787600e-001  4.4696800e-001
  6.7124100e-001  5.5752200e-001  4.9641700e-001
  1.1008350e+000  1.0353980e+000  1.3758000e+000
  8.8603800e-001  7.9646000e-001  6.7397900e-001
  5.3699300e-001  7.9646000e-001  3.9115300e-001
  1.1276850e+000  1.5132740e+000  1.0693470e+000
  1.3424820e+000  1.5132740e+000  1.4050170e+000
  1.2350840e+000  1.1946900e+000  1.2800080e+000
  2.0137230e+000  2.3097350e+000  2.0284380e+000
  8.8603800e-001  3.9823000e-001  1.0427040e+000
  1.9331740e+000  5.5752200e-001  2.7668630e+000
  8.3233900e-001  4.7787600e-001  9.4777700e-001
  9.3311400e-001  6.4687500e-001  5.5892300e-001
  1.1853070e+000  1.1500000e+000  8.5768300e-001
  1.7905700e+000  2.1562500e+000  1.2096750e+000
  6.3048200e-001  5.0312500e-001  4.1053200e-001
  3.2785100e-001  3.5937500e-001  8.9506000e-002
